DateTime,Mean Temperature (°C),Mean Wind Speed (km/h),Daily Rainfall Total (mm),Maximum Temperature (°C),Max Wind Speed (km/h),Minimum Temperature (°C)
1981-04-12,27.676001064254358,7.53492529166951,7.3428571428571425,31.522349341492614,32.8,24.924584275641877
1981-04-19,27.676001064254358,7.53492529166951,3.842857142857143,31.522349341492614,32.8,24.924584275641877
1981-04-26,27.676001064254358,7.53492529166951,0.5857142857142857,31.522349341492614,32.8,24.924584275641877
1981-05-03,27.676001064254358,7.53492529166951,0.34285714285714286,31.522349341492614,32.8,24.924584275641877
1981-05-10,27.676001064254358,7.53492529166951,2.0571428571428574,31.522349341492614,32.8,24.924584275641877
1981-05-17,27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
1981-05-24,27.676001064254358,7.53492529166951,6.114285714285715,31.522349341492614,32.8,24.924584275641877
1981-05-31,27.676001064254358,7.53492529166951,1.5571428571428572,31.522349341492614,32.8,24.924584275641877
1981-06-07,27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
1981-06-14,27.676001064254358,7.53492529166951,0.39999999999999997,31.522349341492614,32.8,24.924584275641877
1981-06-21,27.676001064254358,7.53492529166951,0.014285714285714287,31.522349341492614,32.8,24.924584275641877
1981-06-28,27.676001064254358,7.53492529166951,0.1142857142857143,31.522349341492614,32.8,24.924584275641877
1981-07-05,27.676001064254358,7.53492529166951,1.4714285714285715,31.522349341492614,32.8,24.924584275641877
1981-07-12,27.676001064254358,7.53492529166951,2.7857142857142856,31.522349341492614,32.8,24.924584275641877
1981-07-19,27.676001064254358,7.53492529166951,13.471428571428572,31.522349341492614,32.8,24.924584275641877
1981-07-26,27.676001064254358,7.53492529166951,4.8,31.522349341492614,32.8,24.924584275641877
1981-08-02,27.676001064254358,7.53492529166951,2.0714285714285716,31.522349341492614,32.8,24.924584275641877
1981-08-09,27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
1981-08-16,27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
1981-08-23,27.676001064254358,7.53492529166951,1.1285714285714286,31.522349341492614,32.8,24.924584275641877
1981-08-30,27.676001064254358,7.53492529166951,3.4,31.522349341492614,32.8,24.924584275641877
1981-09-06,27.676001064254358,7.53492529166951,2.1142857142857143,31.522349341492614,32.8,24.924584275641877
1981-09-13,27.676001064254358,7.53492529166951,6.814285714285715,31.522349341492614,32.8,24.924584275641877
1981-09-20,27.676001064254358,7.53492529166951,2.3285714285714287,31.522349341492614,32.8,24.924584275641877
1981-09-27,27.676001064254358,7.53492529166951,3.0714285714285716,31.522349341492614,32.8,24.924584275641877
1981-10-04,27.676001064254358,7.53492529166951,1.6142857142857143,31.522349341492614,32.8,24.924584275641877
1981-10-11,27.676001064254358,7.53492529166951,1.2857142857142858,31.522349341492614,32.8,24.924584275641877
1981-10-18,27.676001064254358,7.53492529166951,0.8857142857142856,31.522349341492614,32.8,24.924584275641877
1981-10-25,27.676001064254358,7.53492529166951,1.7714285714285716,31.522349341492614,32.8,24.924584275641877
1981-11-01,27.676001064254358,7.53492529166951,5.1571428571428575,31.522349341492614,32.8,24.924584275641877
1981-11-08,27.676001064254358,7.53492529166951,2.442857142857143,31.522349341492614,32.8,24.924584275641877
1981-11-15,27.676001064254358,7.53492529166951,1.9714285714285713,31.522349341492614,32.8,24.924584275641877
1981-11-22,27.676001064254358,7.53492529166951,3.6285714285714286,31.522349341492614,32.8,24.924584275641877
1981-11-29,27.676001064254358,7.53492529166951,1.5,31.522349341492614,32.8,24.924584275641877
1981-12-06,27.676001064254358,7.53492529166951,11.728571428571428,31.522349341492614,32.8,24.924584275641877
1981-12-13,27.676001064254358,7.53492529166951,11.314285714285715,31.522349341492614,32.8,24.924584275641877
1981-12-20,27.676001064254358,7.53492529166951,30.485714285714288,31.522349341492614,32.8,24.924584275641877
1981-12-27,27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
1982-01-03,26.6291434652882,7.53492529166951,9.585714285714285,31.522349341492614,32.8,23.0
1982-01-10,24.985714285714288,7.53492529166951,6.871428571428572,29.8,32.8,21.9
1982-01-17,26.02857142857143,7.53492529166951,0.04285714285714286,30.7,32.8,23.1
1982-01-24,26.47142857142857,7.53492529166951,0.0,31.7,32.8,22.5
1982-01-31,26.585714285714285,7.53492529166951,0.6142857142857144,31.9,32.8,23.0
1982-02-07,26.75714285714286,7.53492529166951,0.08571428571428572,32.6,32.8,23.0
1982-02-14,27.157142857142855,7.53492529166951,1.342857142857143,32.9,32.8,22.6
1982-02-21,27.2,7.53492529166951,0.5714285714285714,33.5,32.8,23.2
1982-02-28,27.357142857142858,7.53492529166951,1.9714285714285715,34.3,32.8,23.0
1982-03-07,27.314285714285713,7.53492529166951,5.6571428571428575,34.3,32.8,22.3
1982-03-14,27.214285714285715,7.53492529166951,0.8142857142857143,33.0,32.8,23.5
1982-03-21,27.142857142857142,7.53492529166951,9.028571428571428,33.7,32.8,22.9
1982-03-28,27.3,7.53492529166951,7.471428571428571,33.9,32.8,22.8
1982-04-04,27.157142857142855,7.53492529166951,0.04285714285714286,33.2,32.8,23.7
1982-04-11,26.87142857142857,7.53492529166951,9.799999999999999,32.2,32.8,22.2
1982-04-18,26.842857142857145,7.53492529166951,1.8428571428571427,32.6,32.8,23.1
1982-04-25,27.228571428571428,7.53492529166951,3.357142857142857,32.4,32.8,24.3
1982-05-02,26.8,7.53492529166951,9.1,32.8,32.8,23.5
1982-05-09,28.228571428571428,7.53492529166951,0.21428571428571427,32.6,32.8,24.4
1982-05-16,27.785714285714285,7.53492529166951,7.428571428571429,32.9,32.8,23.7
1982-05-23,28.099999999999998,7.53492529166951,0.014285714285714287,32.3,32.8,24.7
1982-05-30,28.02857142857143,7.53492529166951,4.771428571428571,32.8,32.8,23.8
1982-06-06,27.728571428571428,7.53492529166951,1.5714285714285714,32.8,32.8,24.0
1982-06-13,29.271428571428572,7.53492529166951,2.942857142857143,33.3,32.8,24.4
1982-06-20,27.571428571428573,7.53492529166951,4.442857142857143,32.2,32.8,23.1
1982-06-27,28.957142857142856,7.53492529166951,0.0,33.1,32.8,26.2
1982-07-04,28.885714285714283,7.53492529166951,2.4285714285714284,33.0,32.8,23.0
1982-07-11,28.47142857142857,7.53492529166951,1.6714285714285713,32.3,32.8,23.8
1982-07-18,27.714285714285715,7.53492529166951,3.7142857142857144,31.9,32.8,22.1
1982-07-25,27.67142857142857,7.53492529166951,3.085714285714286,32.0,32.8,22.8
1982-08-01,28.657142857142855,7.53492529166951,0.0,32.8,32.8,25.5
1982-08-08,28.142857142857142,7.53492529166951,2.1142857142857143,33.2,32.8,23.5
1982-08-15,27.014285714285712,7.53492529166951,15.071428571428571,31.9,32.8,22.8
1982-08-22,27.67142857142857,7.53492529166951,2.8285714285714287,31.5,32.8,21.9
1982-08-29,27.814285714285713,7.53492529166951,1.5714285714285714,31.5,32.8,24.5
1982-09-05,26.928571428571427,7.53492529166951,5.314285714285714,32.1,32.8,22.1
1982-09-12,28.0,7.53492529166951,2.9714285714285715,32.0,32.8,24.4
1982-09-19,28.099999999999998,7.53492529166951,1.9142857142857144,32.1,32.8,24.3
1982-09-26,28.214285714285715,7.53492529166951,0.14285714285714285,32.1,32.8,24.2
1982-10-03,27.414285714285715,7.53492529166951,0.014285714285714287,33.2,32.8,23.1
1982-10-10,27.8,7.53492529166951,1.5999999999999999,33.5,32.8,23.3
1982-10-17,26.957142857142856,7.53492529166951,1.8428571428571427,32.5,32.8,22.6
1982-10-24,27.957142857142856,7.53492529166951,1.1428571428571428,33.8,32.8,24.0
1982-10-31,27.3,7.53492529166951,1.0285714285714287,33.4,32.8,23.4
1982-11-07,26.957142857142856,7.53492529166951,5.414285714285714,33.5,32.8,23.8
1982-11-14,27.571428571428573,7.53492529166951,0.08571428571428572,34.0,32.8,23.7
1982-11-21,27.62857142857143,7.53492529166951,7.542857142857144,34.3,32.8,23.1
1982-11-28,27.3,7.53492529166951,3.3714285714285714,33.3,32.8,23.9
1982-12-05,26.785714285714285,7.53492529166951,3.8285714285714287,32.1,32.8,24.0
1982-12-12,26.67142857142857,7.53492529166951,11.957142857142856,33.0,32.8,22.8
1982-12-19,26.385714285714283,7.53492529166951,7.8999999999999995,32.1,32.8,23.3
1982-12-26,25.214285714285715,7.53492529166951,43.385714285714286,30.4,32.8,23.3
1983-01-02,26.457142857142856,7.510660922621079,6.3428571428571425,31.5,43.2,23.8
1983-01-09,27.0,10.62857142857143,3.6,32.1,42.8,23.7
1983-01-16,26.228571428571428,10.5,14.385714285714286,31.3,54.0,23.1
1983-01-23,26.314285714285713,12.142857142857142,12.542857142857144,31.2,59.8,23.0
1983-01-30,26.071428571428573,12.799999999999999,4.514285714285714,31.6,58.0,23.0
1983-02-06,27.32857142857143,11.771428571428572,0.0,33.7,48.6,23.1
1983-02-13,27.928571428571427,15.471428571428572,0.7285714285714285,33.5,44.6,23.5
1983-02-20,28.52857142857143,13.457142857142857,0.0,34.6,42.1,25.3
1983-02-27,28.285714285714285,13.342857142857143,0.07142857142857142,34.6,47.9,24.2
1983-03-06,28.542857142857144,15.571428571428571,0.0,35.1,48.6,24.3
1983-03-13,28.885714285714283,14.014285714285714,0.0,34.9,52.2,24.6
1983-03-20,29.099999999999998,13.0,0.0,35.1,47.5,24.7
1983-03-27,28.885714285714283,7.242857142857143,0.04285714285714286,35.8,44.6,24.7
1983-04-03,29.02857142857143,9.185714285714285,2.6142857142857143,35.2,51.5,24.7
1983-04-10,29.414285714285715,8.642857142857142,0.1142857142857143,34.8,45.0,25.4
1983-04-17,30.142857142857142,11.028571428571428,0.0,35.5,42.8,26.5
1983-04-24,29.557142857142857,10.271428571428572,0.0,35.8,58.0,25.2
1983-05-01,28.3,5.771428571428571,4.685714285714286,34.9,47.5,23.5
1983-05-08,28.12857142857143,4.514285714285714,0.1142857142857143,34.0,54.0,23.5
1983-05-15,28.071428571428573,4.485714285714286,0.0,33.1,43.6,23.7
1983-05-22,28.771428571428572,5.3999999999999995,0.0,33.4,40.3,24.6
1983-05-29,27.928571428571427,4.5,4.685714285714286,32.6,55.8,23.5
1983-06-05,28.900000000000002,6.728571428571429,2.242857142857143,33.6,57.2,23.9
1983-06-12,28.385714285714283,7.171428571428572,6.071428571428571,33.0,39.2,23.8
1983-06-19,27.585714285714285,4.6000000000000005,4.0285714285714285,32.6,47.5,23.5
1983-06-26,28.428571428571427,6.885714285714286,0.09999999999999999,33.3,43.9,25.2
1983-07-03,28.285714285714285,8.3,2.9857142857142853,33.0,75.2,21.3
1983-07-10,26.87142857142857,7.242857142857143,18.085714285714285,31.9,51.8,21.4
1983-07-17,28.042857142857144,10.442857142857141,2.3428571428571425,32.3,47.9,23.3
1983-07-24,27.157142857142855,7.3428571428571425,2.014285714285714,31.7,63.0,23.6
1983-07-31,28.17142857142857,9.442857142857141,2.6999999999999997,32.5,46.8,24.4
1983-08-07,27.82857142857143,9.414285714285715,4.514285714285714,32.1,43.9,24.0
1983-08-14,28.042857142857144,12.299999999999999,4.3428571428571425,32.6,56.5,22.1
1983-08-21,28.25714285714286,11.857142857142858,2.4857142857142853,32.7,60.8,23.0
1983-08-28,27.97142857142857,10.942857142857141,25.97142857142857,32.6,46.1,23.2
1983-09-04,27.685714285714287,8.657142857142857,1.2714285714285716,32.7,49.0,23.9
1983-09-11,26.82857142857143,6.171428571428572,12.814285714285713,32.7,64.4,22.4
1983-09-18,26.685714285714287,5.542857142857143,6.742857142857143,31.5,54.4,23.7
1983-09-25,27.52857142857143,4.742857142857143,1.5714285714285714,32.1,47.5,23.8
1983-10-02,28.02857142857143,6.714285714285714,2.1714285714285713,32.8,44.3,24.6
1983-10-09,28.085714285714285,5.942857142857143,2.971428571428571,32.9,54.7,23.0
1983-10-16,28.47142857142857,5.328571428571428,0.31428571428571433,33.7,36.4,25.0
1983-10-23,27.228571428571428,4.285714285714286,12.12857142857143,32.5,49.3,22.9
1983-10-30,27.0,5.457142857142857,14.657142857142858,32.1,71.6,22.4
1983-11-06,26.82857142857143,4.014285714285714,12.700000000000001,32.6,52.9,23.4
1983-11-13,27.057142857142857,4.742857142857143,0.6857142857142858,31.8,33.5,23.7
1983-11-20,27.12857142857143,3.357142857142857,7.685714285714285,32.5,51.8,22.2
1983-11-27,26.099999999999998,4.728571428571429,11.342857142857143,31.4,64.4,22.6
1983-12-04,25.271428571428572,5.928571428571429,3.0857142857142854,31.0,51.1,21.3
1983-12-11,24.914285714285715,4.385714285714285,12.799999999999999,29.8,46.8,22.8
1983-12-18,25.957142857142856,5.8428571428571425,5.457142857142857,31.2,49.3,22.8
1983-12-25,25.82857142857143,9.928571428571429,25.3,31.3,50.8,21.9
1984-01-01,25.24285714285714,8.342857142857143,6.857142857142857,31.7,46.8,22.0
1984-01-08,25.642857142857142,12.642857142857142,1.5714285714285714,30.5,64.1,22.7
1984-01-15,25.657142857142855,11.257142857142856,7.057142857142857,30.6,50.4,22.4
1984-01-22,26.214285714285715,8.885714285714286,0.8857142857142858,31.5,40.0,22.0
1984-01-29,24.428571428571427,5.985714285714286,19.271428571428572,31.4,40.3,21.2
1984-02-05,24.942857142857143,8.342857142857143,32.628571428571426,31.2,48.6,21.1
1984-02-12,25.8,9.242857142857144,22.114285714285717,31.0,43.2,23.1
1984-02-19,25.7,6.8,16.257142857142856,31.3,44.6,22.1
1984-02-26,26.271428571428572,7.642857142857143,2.585714285714286,31.5,42.8,23.1
1984-03-04,26.25714285714286,12.62857142857143,20.014285714285716,31.1,49.3,22.7
1984-03-11,26.485714285714288,8.371428571428572,5.742857142857143,32.2,54.4,23.2
1984-03-18,26.914285714285715,5.485714285714286,4.871428571428572,32.5,40.0,23.5
1984-03-25,26.285714285714285,4.542857142857143,11.971428571428572,32.8,43.2,22.1
1984-04-01,26.914285714285715,4.1000000000000005,9.771428571428572,32.6,36.4,23.4
1984-04-08,27.7,4.314285714285714,1.3571428571428572,32.6,44.3,24.0
1984-04-15,26.985714285714288,5.1000000000000005,5.357142857142857,31.9,45.0,23.7
1984-04-22,27.385714285714283,5.171428571428572,8.385714285714286,32.0,48.2,22.8
1984-04-29,27.457142857142856,4.985714285714286,1.2,32.7,46.8,22.7
1984-05-06,27.142857142857142,3.7857142857142856,19.185714285714287,32.9,51.5,22.5
1984-05-13,27.085714285714285,4.585714285714286,1.8142857142857143,32.7,60.1,23.5
1984-05-20,27.714285714285715,6.414285714285714,1.7142857142857142,32.8,47.2,23.8
1984-05-27,26.571428571428573,5.085714285714286,9.457142857142857,32.4,52.6,21.9
1984-06-03,27.442857142857143,8.9,6.8,32.2,47.9,22.5
1984-06-10,27.142857142857142,7.371428571428572,24.17142857142857,31.9,40.0,23.7
1984-06-17,27.8,7.242857142857143,2.5857142857142854,32.7,60.1,21.4
1984-06-24,27.857142857142858,10.014285714285714,0.7999999999999999,32.2,48.2,23.0
1984-07-01,27.771428571428572,8.542857142857143,2.1,32.2,63.4,22.2
1984-07-08,27.97142857142857,9.1,0.042857142857142864,33.0,42.8,24.9
1984-07-15,27.228571428571428,6.771428571428571,1.3571428571428572,32.1,46.4,23.2
1984-07-22,25.8,4.2,15.971428571428573,32.1,40.7,22.5
1984-07-29,27.385714285714283,6.4142857142857155,0.5857142857142856,31.9,44.6,24.0
1984-08-05,27.47142857142857,9.028571428571428,2.6999999999999997,32.3,52.6,22.8
1984-08-12,27.085714285714285,7.742857142857143,2.3857142857142857,32.8,57.2,22.4
1984-08-19,27.914285714285715,9.442857142857141,1.842857142857143,32.7,57.2,22.5
1984-08-26,27.114285714285717,6.1571428571428575,4.642857142857143,32.0,48.6,23.5
1984-09-02,27.7,8.742857142857144,7.071428571428571,31.9,77.8,22.4
1984-09-09,26.5,5.414285714285714,3.8000000000000003,32.0,42.5,22.6
1984-09-16,26.414285714285715,5.314285714285715,3.4857142857142853,32.2,49.7,21.0
1984-09-23,26.52857142857143,5.114285714285714,5.271428571428571,32.0,49.7,22.2
1984-09-30,27.37142857142857,6.785714285714286,10.328571428571427,32.4,73.8,22.8
1984-10-07,27.400000000000002,5.257142857142857,5.285714285714286,33.0,48.2,22.0
1984-10-14,27.814285714285713,6.857142857142857,2.957142857142857,33.4,51.1,22.7
1984-10-21,27.214285714285715,4.671428571428572,4.928571428571429,32.6,53.3,22.8
1984-10-28,27.228571428571428,4.928571428571429,13.614285714285716,32.9,48.6,22.9
1984-11-04,26.67142857142857,4.314285714285714,1.457142857142857,32.2,58.0,21.2
1984-11-11,27.014285714285712,4.271428571428571,0.5857142857142856,32.7,44.3,24.0
1984-11-18,26.214285714285715,3.957142857142857,9.814285714285715,32.2,47.5,23.2
1984-11-25,26.5,6.071428571428571,5.428571428571429,31.8,43.6,22.8
1984-12-02,26.114285714285717,4.242857142857143,0.9571428571428572,31.4,44.6,23.2
1984-12-09,26.12857142857143,6.114285714285714,1.7,32.2,46.1,22.9
1984-12-16,26.314285714285713,6.8999999999999995,4.5285714285714285,31.4,46.4,23.2
1984-12-23,25.5,3.271428571428572,19.52857142857143,31.8,45.0,22.0
1984-12-30,25.614285714285717,9.285714285714286,13.87142857142857,30.7,51.5,22.2
1985-01-06,25.814285714285713,8.72857142857143,5.342857142857143,31.4,51.5,22.6
1985-01-13,26.62857142857143,13.071428571428571,0.0,31.4,49.7,23.1
1985-01-20,26.685714285714287,12.971428571428572,0.0,32.7,51.5,22.2
1985-01-27,27.385714285714283,14.785714285714286,0.0,33.0,49.7,23.0
1985-02-03,26.185714285714287,14.585714285714285,13.200000000000001,32.0,60.1,22.3
1985-02-10,27.142857142857142,8.528571428571428,0.41428571428571426,32.3,40.3,24.0
1985-02-17,26.514285714285712,7.214285714285714,6.285714285714286,33.0,54.4,22.2
1985-02-24,27.714285714285715,10.428571428571429,1.1428571428571428,33.3,64.4,22.4
1985-03-03,26.928571428571427,5.6000000000000005,4.214285714285714,33.7,48.2,23.1
1985-03-10,26.457142857142856,7.442857142857143,1.6999999999999997,32.8,45.7,23.3
1985-03-17,27.342857142857145,12.542857142857143,3.042857142857143,33.3,51.5,23.2
1985-03-24,27.614285714285717,9.571428571428571,0.37142857142857144,33.3,48.6,23.2
1985-03-31,27.3,5.885714285714286,4.057142857142857,33.2,46.4,23.6
1985-04-07,27.599999999999998,6.971428571428571,3.0714285714285716,33.6,47.9,23.6
1985-04-14,27.47142857142857,5.614285714285714,7.642857142857143,33.7,86.0,23.0
1985-04-21,27.428571428571427,4.171428571428572,0.8571428571428571,34.2,65.9,23.0
1985-04-28,27.357142857142858,5.214285714285714,4.214285714285714,32.4,59.8,22.4
1985-05-05,28.157142857142855,7.014285714285714,0.15714285714285717,32.3,55.4,24.2
1985-05-12,28.057142857142857,4.085714285714286,0.04285714285714286,33.6,48.6,24.4
1985-05-19,27.599999999999998,3.4857142857142853,3.1999999999999997,33.0,41.8,23.5
1985-05-26,27.37142857142857,5.528571428571429,6.614285714285715,32.1,43.2,24.0
1985-06-02,28.7,7.871428571428572,0.8857142857142856,33.0,42.1,23.5
1985-06-09,27.342857142857145,3.185714285714286,2.0,32.0,46.8,23.6
1985-06-16,27.75714285714286,4.728571428571429,1.5857142857142856,32.3,52.6,23.4
1985-06-23,28.571428571428573,5.385714285714286,0.4714285714285715,34.7,44.6,23.5
1985-06-30,29.157142857142855,7.685714285714285,0.34285714285714286,35.0,54.7,24.3
1985-07-07,27.74285714285714,4.957142857142857,2.7857142857142856,33.3,37.4,22.1
1985-07-14,27.014285714285712,4.728571428571429,7.971428571428572,32.5,51.8,21.0
1985-07-21,26.714285714285715,3.1714285714285713,5.785714285714286,32.4,47.2,21.9
1985-07-28,26.342857142857145,4.285714285714286,2.2857142857142856,31.2,50.4,22.5
1985-08-04,27.25714285714286,6.528571428571429,0.7999999999999999,32.5,51.1,23.8
1985-08-11,27.485714285714288,10.442857142857141,0.31428571428571433,32.4,51.8,23.7
1985-08-18,27.585714285714285,9.557142857142859,3.7285714285714286,32.2,50.4,21.3
1985-08-25,27.914285714285715,9.6,2.9857142857142853,32.5,53.3,24.0
1985-09-01,28.114285714285717,10.685714285714285,0.3,33.0,54.4,24.8
1985-09-08,27.414285714285715,8.914285714285715,4.385714285714285,32.5,66.6,22.7
1985-09-15,26.900000000000002,5.357142857142857,5.057142857142857,32.3,56.9,22.1
1985-09-22,26.885714285714283,4.428571428571429,2.8285714285714287,32.3,49.3,22.9
1985-09-29,26.685714285714287,4.871428571428572,3.542857142857143,31.9,40.7,23.5
1985-10-06,26.485714285714288,4.857142857142857,7.3999999999999995,31.4,46.4,22.5
1985-10-13,26.75714285714286,4.8428571428571425,3.371428571428571,32.5,73.1,21.7
1985-10-20,26.957142857142856,3.9857142857142853,8.085714285714285,33.4,50.8,23.0
1985-10-27,26.657142857142855,3.6285714285714286,1.942857142857143,32.5,41.8,22.7
1985-11-03,26.414285714285715,2.6142857142857143,10.6,32.0,54.0,23.7
